     Time_Now  Buffer_Level 
      94.5515       27.6451
      94.5515       29.6451
      96.5787       27.6178
      96.5787       29.6178
      98.3284       27.8681
      98.3284       29.8681
      100.209       27.9876
      100.209       29.9876
      102.171       28.0255
      102.171       30.0255
       103.93       28.2665
       103.93       30.2665
      105.753       28.4439
      105.753       30.4439
      107.703       28.4936
      107.703       30.4936
      109.706       28.4902
      109.706       30.4902
      111.963       28.2339
      111.963       30.2339
      113.996       28.2009
      113.996       30.2009
      115.777       28.4191
      115.777       30.4191
       117.82       28.3767
       117.82       30.3767
      119.575       28.6212
      119.575       30.6212
      121.433       28.7631
      121.433       30.7631
      123.507       28.6897
      123.507       30.6897
      125.592       28.6046
      125.592       30.6046
       127.51       28.6861
       127.51       30.6861
      129.355       28.8413
      129.355       30.8413
      131.261       28.9351
      131.261       30.9351
      133.086       29.1104
      133.086       31.1104
      134.812       29.3842
      134.812       31.3842
      136.639       29.5576
      136.639       31.5576
      138.687       29.5096
      138.687       31.5096
       140.65       29.5465
       140.65       31.5465
      142.587       29.6099
      142.587       31.6099
      144.606       29.5903
      144.606       31.5903
      146.614       29.5829
      146.614       31.5829
      148.645       29.5515
      148.645       31.5515
      150.681       29.5151
      150.681       31.5151
      152.533       29.6637
      152.533       31.6637
        154.6       29.5969
        154.6       31.5969
      156.397          29.8
      156.397          31.8
      158.267       29.9293
      158.267       31.9293
      160.366       29.8303
      160.366       31.8303
      161.964       30.2327
      161.964       32.2327
      164.012       30.1841
      164.012       32.1841
      165.933       30.2636
      165.933       32.2636
      167.855       30.3411
      167.855       32.3411
      170.026       30.1703
      170.026       32.1703
      172.147       30.0495
      172.147       32.0495
      174.052       30.1446
      174.052       32.1446
      175.995        30.202
      175.995        32.202
      178.035       30.1615
      178.035       32.1615
      180.074       30.1225
      180.074       32.1225
      182.099       30.0974
      182.099       32.0974
      184.212       29.9846
      184.212       31.9846
      186.173       30.0237
      186.173       32.0237
      188.196       30.0007
      188.196       32.0007
      189.882       30.3141
      189.882       32.3141
      191.809       30.3879
      191.809       32.3879
      193.751       30.4457
      193.751       32.4457
      195.682       30.5142
      195.682       32.5142
      197.638       30.5589
      197.638       32.5589
      199.596       30.6003
      199.596       32.6003
      201.551       30.6457
      201.551       32.6457
      203.576       30.6205
      203.576       32.6205
      205.556       30.6409
      205.556       32.6409
      207.554       30.6427
      207.554       32.6427
      209.397       30.7998
      209.397       32.7998
      211.389       30.8074
      211.389       32.8074
      213.242        30.955
      213.242        32.955
      215.114       31.0827
      215.114       33.0827
      217.027       31.1699
      217.027       33.1699
      220.465       29.7317
      220.465       31.7317
      223.378       28.8184
      223.378       30.8184
      226.423        27.774
      226.423        29.774
      229.045       27.1516
      229.045       29.1516
      231.492       26.7046
      231.492       28.7046
       233.62       26.5768
       233.62       28.5768
      235.756       26.4403
      235.756       28.4403
      237.667       26.5293
      237.667       28.5293
      239.753        26.444
      239.753        28.444
      241.704       26.4921
      241.704       28.4921
       243.62       26.5768
       243.62       28.5768
      245.595       26.6013
      245.595       28.6013
      247.274        26.923
      247.274        28.923
      249.303        26.893
      249.303        28.893
      251.332       26.8649
      251.332       28.8649
      253.236       26.9605
      253.236       28.9605
      254.933        27.263
      254.933        29.263
      257.009       27.1876
      257.009       29.1876
      259.154       27.0421
      259.154       29.0421
      261.074       27.1221
      261.074       29.1221
      263.122        27.074
      263.122        29.074
      265.162       27.0348
      265.162       29.0348
      267.113       27.0837
      267.113       29.0837
      269.289       26.9078
      269.289       28.9078
      271.132       27.0642
      271.132       29.0642
      272.892       27.3046
      272.892       29.3046
      274.826       27.3705
      274.826       29.3705
      276.828       27.3682
      276.828       29.3682
      278.783       27.4136
      278.783       29.4136
      280.775       27.4211
      280.775       29.4211
      282.718       27.4785
      282.718       29.4785
      284.579       27.6175
      284.579       29.6175
       286.58       27.6167
       286.58       29.6167
      288.775       27.4218
      288.775       29.4218
      290.581       27.6153
      290.581       29.6153
      292.361       27.8351
      292.361       29.8351
       294.35        27.847
       294.35        29.847
      296.606       27.5909
      296.606       29.5909
      298.273       27.9237
      298.273       29.9237
      300.214       27.9827
      300.214       29.9827
      301.949       28.2473
      301.949       30.2473
      303.873       28.3236
      303.873       30.3236
      305.974       28.2227
      305.974       30.2227
      307.941       28.2556
      307.941       30.2556
      310.031       28.1659
      310.031       30.1659
      312.108       28.0882
      312.108       30.0882
      314.147       28.0494
      314.147       30.0494
      315.926         28.27
      315.926         30.27
      317.977       28.2199
      317.977       30.2199
      320.017       28.1799
      320.017       30.1799
      322.086       28.1105
      322.086       30.1105
      323.836       28.3608
      323.836       30.3608
      325.836        28.361
      325.836        30.361
      327.887       28.3098
      327.887       30.3098
      329.851       28.3459
      329.851       30.3459
      331.802       28.3944
      331.802       30.3944
      333.836       28.3605
      333.836       30.3605
       335.78       28.4165
       335.78       30.4165
      337.668       28.5284
      337.668       30.5284
      339.557       28.6391
      339.557       30.6391
      341.527       28.6696
      341.527       30.6696
       343.47       28.7267
       343.47       30.7267
       345.46       28.7361
       345.46       30.7361
      347.603       28.5935
      347.603       30.5935
      349.517       28.6796
      349.517       30.6796
      351.974       28.2222
      351.974       30.2222
      353.822        28.374
      353.822        30.374
       355.78        28.417
       355.78        30.417
      357.745       28.4514
      357.745       30.4514
      359.505       28.6917
      359.505       30.6917
      361.667       28.5294
      361.667       30.5294
      363.229        28.968
      363.229        30.968
      364.894        29.302
      364.894        31.302
      366.624       29.5723
      366.624       31.5723
      368.603       29.5933
      368.603       31.5933
      370.495       29.7018
      370.495       31.7018
      372.653       29.5439
      372.653       31.5439
      374.692       29.5044
      374.692       31.5044
      376.839       29.3571
      376.839       31.3571
      378.798       29.3988
      378.798       31.3988
      380.843       29.3539
      380.843       31.3539
      382.891       29.3056
      382.891       31.3056
          385        29.196
          385        31.196
      387.046       29.1506
      387.046       31.1506
      389.095       29.1019
      389.095       31.1019
      391.164       29.0327
      391.164       31.0327
      393.055       29.1414
      393.055       31.1414
       395.19       29.0067
       395.19       31.0067
      397.277       28.9197
      397.277       30.9197
      399.282       28.9149
      399.282       30.9149
      401.396       28.8003
      401.396       30.8003
      403.244       28.9525
      403.244       30.9525
      405.146       29.0506
      405.146       31.0506
        406.9       29.2969
        406.9       31.2969
      408.385       29.8118
      408.385       31.8118
      410.546       29.6503
      410.546       31.6503
      412.592       29.6043
      412.592       31.6043
      414.829        29.368
      414.829        31.368
