     Time_Now  Buffer_Level 
      97.4601       26.7364
      99.1176       25.0789
      99.1176       27.0789
      99.9824       26.2141
      99.9824       28.2141
       100.81       27.3861
       100.81       29.3861
      102.819       27.3775
      102.819       29.3775
      104.028       28.1681
      104.028       30.1681
      104.589       29.6074
      104.589       31.6074
      106.896       29.3005
      106.896       31.3005
      108.605       29.5914
      108.605       31.5914
      110.661       29.5351
      110.661       31.5351
      113.841       28.3558
      113.841       30.3558
      116.047       28.1492
      116.047       30.1492
      118.332       27.8642
      118.332       29.8642
       120.31       27.8861
       120.31       29.8861
      120.403       29.7933
      120.403       31.7933
      123.599       28.5977
      123.599       30.5977
      125.596       28.6004
      125.596       30.6004
      126.837       29.3591
      126.837       31.3591
      128.435       29.7618
      128.435       31.7618
      129.946       30.2509
      129.946       32.2509
      131.633       30.5631
      131.633       32.5631
      136.615       27.5814
      136.615       29.5814
       137.49       28.7064
       137.49       30.7064
      138.348       29.8489
      138.348       31.8489
      142.223       27.9732
      142.223       29.9732
      142.814       29.3826
      142.814       31.3826
      145.103       29.0931
      145.103       31.0931
      148.329       27.8672
      148.329       29.8672
      150.406         27.79
      150.406         29.79
      151.515        28.681
      151.515        30.681
      153.415       28.7817
      153.415       30.7817
      157.002       27.1945
      157.002       29.1945
      157.835       28.3613
      157.835       30.3613
      159.789       28.4073
      159.789       30.4073
      160.952       29.2444
      160.952       31.2444
      165.101       27.0954
      165.101       29.0954
      166.799       27.3973
      166.799       29.3973
      168.624       27.5729
      168.624       29.5729
      169.808       28.3885
      169.808       30.3885
      173.653       26.5435
      173.653       28.5435
      175.855       26.3412
      175.855       28.3412
      177.093       27.1039
      177.093       29.1039
      177.792       28.4047
      177.792       30.4047
      179.146       29.0507
      179.146       31.0507
      182.482       27.7146
      182.482       29.7146
      183.806       28.3905
      183.806       30.3905
      185.031       29.1653
      185.031       31.1653
      186.837       29.3599
      186.837       31.3599
       191.22       26.9768
       191.22       28.9768
      192.204       27.9926
      192.204       29.9926
      192.741       29.4552
      192.741       31.4552
      196.534        27.662
      196.534        29.662
      196.748       29.4485
      196.748       31.4485
      196.944       31.2523
      196.944       33.2523
      198.459       31.7373
      198.459       33.7373
      204.205       27.9912
      204.205       29.9912
       204.73       29.4667
       204.73       31.4667
      207.223        28.974
      207.223        30.974
      209.772       28.4243
      209.772       30.4243
      212.476       27.7208
      212.476       29.7208
      214.887        27.309
      214.887        29.309
      215.508       28.6881
      215.508       30.6881
      218.051        28.145
      218.051        30.145
      218.334       29.8621
      218.334       31.8621
      222.335       27.8616
      222.335       29.8616
      225.111       27.0857
      225.111       29.0857
      226.384       27.8121
      226.384       29.8121
      227.232       28.9648
      227.232       30.9648
      228.544       29.6525
      228.544       31.6525
      229.411       30.7854
      229.411       32.7854
      230.944       31.2527
      230.944       33.2527
      236.511       27.6852
      236.511       29.6852
      237.272       28.9242
      237.272       30.9242
      239.385       28.8114
      239.385       30.8114
      240.195       30.0018
      240.195       32.0018
      244.475       27.7216
      244.475       29.7216
      244.798       29.3989
      244.798       31.3989
      246.259       29.9379
      246.259       31.9379
      250.645       27.5511
      250.645       29.5511
      251.358       28.8383
      251.358       30.8383
      253.032       29.1646
      253.032       31.1646
       254.17       30.0269
       254.17       32.0269
      256.478       29.7183
      256.478       31.7183
      259.974       28.2229
      259.974       30.2229
      260.831       29.3659
      260.831       31.3659
      261.695        30.502
      261.695        32.502
      265.135        29.061
      265.135        31.061
      266.281        29.916
      266.281        31.916
      268.796       29.4007
      268.796       31.4007
      269.375       30.8218
      269.375       32.8218
      271.027       31.1692
      271.027       33.1692
      273.969        30.228
      273.969        32.228
      275.552       30.6441
      275.552       32.6441
      279.875        28.321
      279.875        30.321
      280.417       29.7795
      280.417       31.7795
      284.311       27.8856
      284.311       29.8856
       285.74       28.4565
       285.74       30.4565
      287.397       28.7997
      287.397       30.7997
      291.044       27.1521
      291.044       29.1521
      293.114       27.0827
      293.114       29.0827
      295.251       26.9452
      295.251       28.9452
      298.109        26.088
      298.109        28.088
      299.614       26.5821
      299.614       28.5821
      301.929       26.2676
      301.929       28.2676
      303.148        27.048
      303.148        29.048
       304.47       27.7269
       304.47       29.7269
      306.904       27.2921
      306.904       29.2921
      308.577       27.6191
      308.577       29.6191
      310.233        27.964
      310.233        29.964
      312.739       27.4575
      312.739       29.4575
      315.271       26.9255
      315.271       28.9255
      316.475       27.7213
      316.475       29.7213
      318.595       27.6012
      318.595       29.6012
      319.874       28.3222
      319.874       30.3222
      322.604       27.5922
      322.604       29.5922
      324.836       27.3605
      324.836       29.3605
      325.503       28.6935
      325.503       30.6935
      326.456       29.7401
      326.456       31.7401
      328.281       29.9156
      328.281       31.9156
       332.74       27.4568
       332.74       29.4568
      333.706       28.4905
      333.706       30.4905
      334.561       29.6355
      334.561       31.6355
      335.229       30.9679
      335.229       32.9679
      337.603       30.5932
      337.603       32.5932
      339.101       31.0959
      339.101       33.0959
      341.783       30.4135
      341.783       32.4135
      343.583       30.6137
      343.583       32.6137
      347.864       28.3328
      347.864       30.3328
      348.969       29.2271
      348.969       31.2271
      354.584       25.6122
      354.584       27.6122
      356.818       25.3789
      356.818       27.3789
      359.223       24.9736
      359.223       26.9736
      361.787         24.41
      361.787         26.41
      363.836       24.3603
      363.836       26.3603
      366.556       23.6409
      366.556       25.6409
      368.512       23.6847
      368.512       25.6847
       369.78       24.4168
       369.78       26.4168
      370.611       25.5858
      370.611       27.5858
      371.609       26.5872
      371.609       28.5872
      372.507       27.6899
      372.507       29.6899
      373.309       28.8875
      373.309       30.8875
       374.44       29.7565
       374.44       31.7565
      378.676       27.5206
      378.676       29.5206
      379.145       29.0516
      379.145       31.0516
      382.476       27.7205
      382.476       29.7205
       382.85       29.3464
       382.85       31.3464
      383.296       30.9008
      383.296       32.9008
      386.391       29.8052
      386.391       31.8052
      389.191        29.006
      389.191        31.006
      389.936       30.2604
      389.936       32.2604
      391.331       30.8652
      391.331       32.8652
      395.962       28.2341
      395.962       30.2341
      396.833       29.3634
      396.833       31.3634
      398.143       30.0539
      398.143       32.0539
       402.89       27.3063
       402.89       29.3063
      403.741       28.4552
      403.741       30.4552
      405.844       28.3529
      405.844       30.3529
      406.671       29.5258
      406.671       31.5258
      406.977       31.2197
      406.977       33.2197
      412.149       28.0477
      412.149       30.0477
      413.057        29.139
      413.057        31.139
      416.422        27.775
      416.422        29.775
