     Time_Now  Buffer_Level 
      150.391       29.8053
      151.436       28.7605
      151.436       30.7605
      153.364       28.8322
      153.364       30.8322
      156.952       27.2445
      156.952       29.2445
      157.736       28.4611
      157.736       30.4611
      159.779       28.4178
      159.779       30.4178
      160.882       29.3143
      160.882       31.3143
      165.041       27.1555
      165.041       29.1555
      166.655       27.5414
      166.655       29.5414
      168.411       27.7854
      168.411       29.7854
      169.556       28.6408
      169.556       30.6408
      173.583        26.614
      173.583        28.614
      175.706       26.4909
      175.706       28.4909
      176.975       27.2215
      176.975       29.2215
      177.761       28.4352
      177.761       30.4352
       179.11       29.0864
       179.11       31.0864
      182.462       27.7343
      182.462       29.7343
      183.779       28.4173
      183.779       30.4173
      184.977       29.2201
      184.977       31.2201
      186.779       29.4172
      186.779       31.4172
      191.187       27.0093
      191.187       29.0093
      192.129       28.0678
      192.129       30.0678
      192.719        29.478
      192.719        31.478
      196.538       27.6584
      196.538       29.6584
      196.761       29.4355
      196.761       31.4355
      196.961       31.2357
      196.961       33.2357
      198.466       31.7304
      198.466       33.7304
      204.233       27.9631
      204.233       29.9631
      204.758       29.4381
      204.758       31.4381
      207.224       28.9722
      207.224       30.9722
       209.75       28.4466
       209.75       30.4466
      212.465        27.732
      212.465        29.732
      214.882       27.3149
      214.882       29.3149
      215.505       28.6915
      215.505       30.6915
      218.008       28.1882
      218.008       30.1882
      218.292       29.9042
      218.292       31.9042
      222.319       27.8779
      222.319       29.8779
      225.062       27.1341
      225.062       29.1341
      226.411       27.7858
      226.411       29.7858
      227.284       28.9126
      227.284       30.9126
      228.551       29.6456
      228.551       31.6456
      229.451       30.7457
      229.451       32.7457
      230.986       31.2107
      230.986       33.2107
      236.551       27.6461
      236.551       29.6461
       237.33       28.8662
       237.33       30.8662
      239.436       28.7602
      239.436       30.7602
      240.211       29.9859
      240.211       31.9859
      243.774       28.4225
      243.774       30.4225
      244.408        29.789
      244.408        31.789
      246.317       29.8799
      246.317       31.8799
      250.711       27.4852
      250.711       29.4852
      251.499       28.6974
      251.499       30.6974
      253.079        29.118
      253.079        31.118
      254.226       29.9707
      254.226       31.9707
      255.485       30.7117
      255.485       32.7117
      261.147       27.0496
      261.147       29.0496
      262.119       28.0778
      262.119       30.0778
      263.107       29.0894
      263.107       31.0894
      265.245       28.9516
      265.245       30.9516
      266.415       29.7815
      266.415       31.7815
      268.931       29.2656
      268.931       31.2656
      269.319       30.8772
      269.319       32.8772
      271.765       30.4313
      271.765       32.4313
      274.082       30.1142
      274.082       32.1142
      275.651        30.546
      275.651        32.546
       279.99       28.2062
       279.99       30.2062
       280.63       29.5665
       280.63       31.5665
      284.383       27.8136
      284.383       29.8136
      285.318       28.8788
      285.318       30.8788
      287.382       28.8141
      287.382       30.8141
      290.613       27.5832
      290.613       29.5832
      292.723       27.4736
      292.723       29.4736
      294.843       27.3531
      294.843       29.3531
      297.205       26.9915
      297.205       28.9915
      298.621       27.5757
      298.621       29.5757
       301.55       26.6467
       301.55       28.6467
      302.556       27.6402
      302.556       29.6402
       303.66       28.5366
       303.66       30.5366
      306.601       27.5958
      306.601       29.5958
       308.24       27.9566
       308.24       29.9566
      309.669       28.5273
      309.669       30.5273
      312.178       28.0187
      312.178       30.0187
      314.402        27.795
      314.402        29.795
      315.251       28.9456
      315.251       30.9456
      318.348       27.8491
      318.348       29.8491
      319.453       28.7434
      319.453       30.7434
      322.077         28.12
      322.077         30.12
       324.64       27.5568
       324.64       29.5568
      325.116       29.0803
      325.116       31.0803
      325.701       30.4955
      325.701       32.4955
      327.854       30.3429
      327.854       32.3429
      332.446       27.7509
      332.446       29.7509
      333.038       29.1584
      333.038       31.1584
       334.14        30.057
       334.14        32.057
      335.036       31.1603
      335.036       33.1603
      337.563       30.6339
      337.563       32.6339
      339.025       31.1719
      339.025       33.1719
      341.699       30.4972
      341.699       32.4972
       343.43       30.7667
       343.43       32.7667
       347.57       28.6271
       347.57       30.6271
      348.341       29.8556
      348.341       31.8556
      353.922       26.2747
      353.922       28.2747
      355.583       26.6137
      355.583       28.6137
      357.351       26.8456
      357.351       28.8456
      359.172       27.0244
      359.172       29.0244
      360.745       27.4521
      360.745       29.4521
      362.775       27.4217
      362.775       29.4217
      364.186       28.0104
      364.186       30.0104
      365.169       29.0276
      365.169       31.0276
      367.712       28.4847
      367.712       30.4847
      370.336       27.8603
      370.336       29.8603
      372.379        27.818
      372.379        29.818
       372.95       29.2461
       372.95       31.2461
      374.251       29.9456
      374.251       31.9456
      378.499       27.6974
      378.499       29.6974
      378.894       29.3021
      378.894       31.3021
      382.382       27.8145
      382.382       29.8145
      382.698       29.4988
      382.698       31.4988
      383.109        31.088
      383.109        33.088
      386.305       29.8913
      386.305       31.8913
      389.111       29.0851
      389.111       31.0851
      389.845       30.3518
      389.845       32.3518
      391.315       30.8817
      391.315       32.8817
      395.871       28.3252
      395.871       30.3252
      396.727       29.4697
      396.727       31.4697
      398.043       30.1537
      398.043       32.1537
      402.723       27.4739
      402.723       29.4739
      403.388       28.8089
      403.388       30.8089
      405.613       28.5839
      405.613       30.5839
      406.327       29.8692
      406.327       31.8692
      406.971       31.2252
      406.971       33.2252
      411.988        28.209
      411.988        30.209
      412.514        29.683
      412.514        31.683
      415.893       28.3039
      415.893       30.3039
