     Time_Now  Buffer_Level 
      97.1402       29.0857
      98.8126       27.4133
      98.8126       29.4133
      100.803       27.4233
      100.803       29.4233
      102.854       27.3719
      102.854       29.3719
      104.737       27.4888
      104.737       29.4888
       106.65        27.576
       106.65        29.576
      108.505       27.7207
      108.505       29.7207
      110.396       27.8299
      110.396       29.8299
      112.503       27.7225
      112.503       29.7225
      114.415       27.8111
      114.415       29.8111
      116.115       28.1112
      116.115       30.1112
      118.028       28.1976
      118.028       30.1976
      119.701       28.5253
      119.701       30.5253
      121.637       28.5887
      121.637       30.5887
      123.784       28.4423
      123.784       30.4423
      125.928       28.2979
      125.928       30.2979
      127.897       28.3288
      127.897       30.3288
      129.842       28.3838
      129.842       30.3838
      131.795       28.4313
      131.795       30.4313
      133.699       28.5272
      133.699       30.5272
      135.508       28.7179
      135.508       30.7179
      137.393       28.8332
      137.393       30.8332
      139.302       28.9238
      139.302       30.9238
      141.117       29.1092
      141.117       31.1092
      142.935       29.2914
      142.935       31.2914
      144.808       29.4182
      144.808       31.4182
      146.898       29.3279
      146.898       31.3279
      148.961       29.2654
      148.961       31.2654
      151.055       29.1705
      151.055       31.1705
      152.952        29.274
      152.952        31.274
      155.079        29.147
      155.079        31.147
      156.933       29.2926
      156.933       31.2926
       158.85       29.3761
       158.85       31.3761
      160.997       29.2285
      160.997       31.2285
      162.663       29.5625
      162.663       31.5625
      164.729       29.4966
      164.729       31.4966
       166.72       29.5056
       166.72       31.5056
      168.489       29.7364
      168.489       31.7364
      170.503       29.7228
      170.503       31.7228
      172.466       29.7598
      172.466       31.7598
      174.217       30.0088
      174.217       32.0088
      176.029       30.1971
      176.029       32.1971
      177.914       30.3122
      177.914       32.3122
      179.982       30.2435
      179.982       32.2435
      182.069       30.1564
      182.069       32.1564
      184.198        30.028
      184.198        32.028
      186.204        30.022
      186.204        32.022
      188.267       29.9591
      188.267       31.9591
      190.209       30.0166
      190.209       32.0166
      192.165       30.0612
      192.165       32.0612
      193.954       30.2717
      193.954       32.2717
       195.92       30.3055
       195.92       32.3055
      197.914       30.3123
      197.914       32.3123
      199.909       30.3169
      199.909       32.3169
      201.899       30.3267
      201.899       32.3267
      203.941       30.2848
      203.941       32.2848
      205.956       30.2702
      205.956       32.2702
      207.986       30.2394
      207.986       32.2394
      209.868       30.3576
      209.868       32.3576
      211.877       30.3485
      211.877       32.3485
      213.779       30.4465
      213.779       32.4465
      215.674       30.5515
      215.674       32.5515
      217.556       30.6699
      217.556       32.6699
      219.757       30.4691
      219.757       32.4691
      221.601       30.6251
      221.601       32.6251
      223.522       30.7035
      223.522       32.7035
      225.426       30.8001
      225.426       32.8001
      227.586       30.6395
      227.586       32.6395
      230.416       29.8096
      230.416       31.8096
       233.24       28.9857
       233.24       30.9857
      236.036       28.1894
      236.036       30.1894
      238.771       27.4544
      238.771       29.4544
      241.211       27.0151
      241.211       29.0151
      243.595       26.6305
      243.595       28.6305
      245.817       26.4085
      245.817       28.4085
      247.767       26.4593
      247.767       28.4593
      249.845       26.3813
      249.845       28.3813
      251.922       26.3037
      251.922       28.3037
      253.912        26.314
      253.912        28.314
      255.641       26.5849
      255.641       28.5849
      257.767       26.4589
      257.767       28.4589
      259.969       26.2572
      259.969       28.2572
       261.75        26.476
       261.75        28.476
      263.628       26.5981
      263.628       28.5981
      265.526       26.6997
      265.526       28.6997
      267.357       26.8693
      267.357       28.8693
      269.354        26.872
      269.354        28.872
      271.075       27.1504
      271.075       29.1504
      272.667        27.559
      272.667        29.559
      274.668       27.5582
      274.668       29.5582
      276.718       27.5076
      276.718       29.5076
      278.721       27.5045
      278.721       29.5045
      280.756       27.4704
      280.756       29.4704
      282.749       27.4768
      282.749       29.4768
      284.653       27.5731
      284.653       29.5731
       286.71       27.5162
       286.71       29.5162
      288.941       27.2845
      288.941       29.2845
      290.801       27.4251
      290.801       29.4251
      292.624       27.6022
      292.624       29.6022
      294.656       27.5701
      294.656       29.5701
      296.984       27.2418
      296.984       29.2418
      298.683       27.5428
      298.683       29.5428
      300.667       27.5584
      300.667       29.5584
      302.436       27.7899
      302.436       29.7899
      304.403        27.823
      304.403        29.823
      306.538       27.6875
      306.538       29.6875
      308.369       27.8572
      308.369       29.8572
      310.271        27.955
      310.271        29.955
      312.191       28.0353
      312.191       30.0353
      314.066       28.1595
      314.066       30.1595
      315.699       28.5273
      315.699       30.5273
      317.781       28.4451
      317.781       30.4451
      319.863       28.3632
      319.863       30.3632
      321.958       28.2677
      321.958       30.2677
      323.735       28.4909
      323.735       30.4909
      325.784       28.4417
      325.784       30.4417
      327.869       28.3571
      327.869       30.3571
      329.882       28.3443
      329.882       30.3443
      331.866       28.3602
      331.866       30.3602
       333.93       28.2956
       333.93       30.2956
      335.916       28.3103
      335.916       30.3103
      337.824       28.4018
      337.824       30.4018
      339.751       28.4753
      339.751       30.4753
      341.765       28.4612
      341.765       30.4612
      343.734       28.4914
      343.734       30.4914
      345.759       28.4671
      345.759       30.4671
      347.932       28.2934
      347.932       30.2934
      349.886       28.3395
      349.886       30.3395
      352.405       27.8212
      352.405       29.8212
      354.265       27.9607
      354.265       29.9607
      356.288       27.9377
      356.288       29.9377
      358.054       28.1717
      358.054       30.1717
       359.68       28.5454
       359.68       30.5454
      361.667       28.5585
      361.667       30.5585
       363.23       28.9959
       363.23       30.9959
      364.925       29.3012
      364.925       31.3012
      366.678       29.5479
      366.678       31.5479
      368.728       29.4982
      368.728       31.4982
      370.647       29.5792
      370.647       31.5792
       372.84       29.3858
       372.84       31.3858
      374.938       29.2883
      374.938       31.2883
      377.132       29.0935
      377.132       31.0935
      379.121       29.1052
      379.121       31.1052
      381.201       29.0245
      381.201       31.0245
      383.301       28.9254
      383.301       30.9254
      385.453       28.7724
      385.453       30.7724
      387.536       28.6903
      387.536       30.6903
      389.443       28.7826
      389.443       30.7826
      391.346       28.8799
      391.346       30.8799
      393.067       29.1588
      393.067       31.1588
      395.045       29.1806
      395.045       31.1806
      396.978       29.2481
      396.978       31.2481
      399.039       29.1869
      399.039       31.1869
      401.194       29.0316
      401.194       31.0316
      403.292        28.934
      403.292        30.934
       405.41        28.816
       405.41        30.816
      407.421       28.8049
      407.421       30.8049
      408.914       29.3118
      408.914       31.3118
      410.929       29.2972
      410.929       31.2972
      412.818       29.4078
      412.818       31.4078
      415.118       29.1077
      415.118       31.1077
