     Time_Now  Buffer_Level 
      95.4368        26.789
      95.4368        28.789
       97.437       26.7888
       97.437       28.7888
      98.9547       27.2712
      98.9547       29.2712
      100.741       27.4851
      100.741       29.4851
       102.64       27.5856
       102.64       29.5856
       104.48       27.7461
       104.48       29.7461
       106.34       27.8855
       106.34       29.8855
       108.16       28.0658
       108.16       30.0658
      109.994       28.2321
      109.994       30.2321
      112.357       27.8687
      112.357       29.8687
      114.491        27.735
      114.491        29.735
      116.274       27.9517
      116.274       29.9517
      118.234       27.9922
      118.234       29.9922
      119.777       28.4491
      119.777       30.4491
      121.446       28.7798
      121.446       30.7798
      123.533       28.6926
      123.533       30.6926
      125.822       28.4043
      125.822       30.4043
      127.831       28.3951
      127.831       30.3951
       129.77       28.4557
       129.77       30.4557
      131.742       28.4836
      131.742       30.4836
      133.643       28.5826
      133.643       30.5826
        135.4       28.8261
        135.4       30.8261
      137.226       28.9999
      137.226       30.9999
      139.202        29.024
      139.202        31.024
      140.937       29.2888
      140.937       31.2888
      142.727       29.4987
      142.727       31.4987
      144.825       29.4005
      144.825       31.4005
      146.925       29.3008
      146.925       31.3008
      149.077        29.149
      149.077        31.149
      151.232       28.9943
      151.232       30.9943
      153.034       29.1914
      153.034       31.1914
      155.298       28.9281
      155.298       30.9281
      156.829       29.3967
      156.829       31.3967
      158.733       29.4926
      158.733       31.4926
      160.825       29.4005
      160.825       31.4005
      162.257       29.9688
      162.257       31.9688
      164.466       29.7603
      164.466       31.7603
      166.506       29.7202
      166.506       31.7202
      168.145       30.0807
      168.145       32.0807
      170.239        29.987
      170.239        31.987
      172.274        29.952
      172.274        31.952
      174.097       30.1292
      174.097       32.1292
      175.788       30.4377
      175.788       32.4377
      177.713       30.5131
      177.713       32.5131
      179.795       30.4306
      179.795       32.4306
      181.895       30.3308
      181.895       32.3308
      184.094       30.1321
      184.094       32.1321
      186.076       30.1502
      186.076       32.1502
      188.169       30.0573
      188.169       32.0573
      190.036       30.1895
      190.036       32.1895
      191.944       30.2814
      191.944       32.2814
      193.888       30.3379
      193.888       32.3379
      195.799       30.4268
      195.799       32.4268
      197.789       30.4365
      197.789       32.4365
      199.784       30.4418
      199.784       32.4418
      201.777       30.4488
      201.777       32.4488
      203.921       30.3045
      203.921       32.3045
      205.973       30.2526
      205.973       32.2526
      208.055       30.1705
      208.055       32.1705
      209.845       30.3805
      209.845       32.3805
      211.949       30.2772
      211.949       32.2772
      213.794        30.432
      213.794        32.432
      215.655       30.5712
      215.655       32.5712
      217.489       30.7367
      217.489       32.7367
      219.916         30.31
      219.916         32.31
      221.681       30.5451
      221.681       32.5451
      223.629       30.5971
      223.629       32.5971
        225.5       30.7256
        225.5       32.7256
      227.902       30.3238
      227.902       32.3238
      230.684        29.542
      230.684        31.542
      233.458       28.7683
      233.458       30.7683
      236.207       28.0185
      236.207       30.0185
      239.019       27.2068
      239.019       29.2068
      241.472        26.754
      241.472        28.754
      243.812       26.4138
      243.812       28.4138
      246.069        26.157
      246.069        28.157
      247.595       26.6308
      247.595       28.6308
      249.776       26.4499
      249.776       28.4499
      251.939       26.2869
      251.939       28.2869
      253.959       26.2666
      253.959       28.2666
      255.525       26.7009
      255.525       28.7009
      257.817       26.4089
      257.817       28.4089
      260.258       25.9675
      260.258       27.9675
      261.933       26.2928
      261.933       28.2928
      263.778       26.4477
      263.778       28.4477
      265.507       26.7188
      265.507       28.7188
      267.262       26.9637
      267.262       28.9637
      269.374       26.8516
      269.374       28.8516
      270.964       27.2618
      270.964       29.2618
      272.321       27.9049
      272.321       29.9049
      274.463       27.7631
      274.463       29.7631
      276.514       27.7122
      276.514       29.7122
      278.555       27.6711
      278.555       29.6711
      280.568       27.6576
      280.568       29.6576
       282.56       27.6662
       282.56       29.6662
      284.367       27.8591
      284.367       29.8591
      286.496       27.7296
      286.496       29.7296
      288.942       27.2843
      288.942       29.2843
      290.721       27.5045
      290.721       29.5045
      292.403        27.823
      292.403        29.823
      294.519       27.7064
      294.519       29.7064
      297.167       27.0589
      297.167       29.0589
      298.637       27.5894
      298.637       29.5894
      300.685        27.541
      300.685        29.541
      302.382        27.844
      302.382        29.844
      304.436       27.7901
      304.436       29.7901
      306.864       27.3623
      306.864       29.3623
      308.649       27.5771
      308.649       29.5771
      310.655       27.5707
      310.655       29.5707
      312.701       27.5247
      312.701       29.5247
      314.604       27.6216
      314.604       29.6216
      316.051       28.1744
      316.051       30.1744
      318.039       28.1867
      318.039       30.1867
      319.996       28.2294
      319.996       30.2294
      322.207       28.0188
      322.207       30.0188
      323.779       28.4464
      323.779       30.4464
      325.889       28.3373
      325.889       30.3373
      328.094       28.1315
      328.094       30.1315
      330.161       28.0645
      330.161       30.0645
      332.186       28.0398
      332.186       30.0398
      334.352       27.8742
      334.352       29.8742
      336.357       27.8693
      336.357       29.8693
      338.225       28.0006
      338.225       30.0006
      339.966       28.2597
      339.966       30.2597
      341.879       28.3466
      341.879       30.3466
      343.907       28.3191
      343.907       30.3191
      346.024        28.202
      346.024        30.202
      348.459       27.7667
      348.459       29.7667
      350.429       27.7964
      350.429       29.7964
      353.497       26.7291
      353.497       28.7291
      355.195        27.031
      355.195        29.031
      357.206       27.0195
      357.206       29.0195
      359.118       27.1076
      359.118       29.1076
      360.972       27.2539
      360.972       29.2539
      363.655       26.5707
      363.655       28.5707
      365.279        26.947
      365.279        28.947
      367.238       26.9878
      367.238       28.9878
      369.181       27.0451
      369.181       29.0451
      371.738       26.4877
      371.738       28.4877
      373.658       26.5682
      373.658       28.5682
      376.313       25.9124
      376.313       27.9124
      378.553       25.6729
      378.553       27.6729
      381.009       25.2172
      381.009       27.2172
      382.856       25.3702
      382.856       27.3702
      384.851        25.375
      384.851        27.375
      386.902       25.3235
      386.902       27.3235
       389.06       25.1662
       389.06       27.1662
      391.079        25.147
      391.079        27.147
      393.092       25.1339
      393.092       27.1339
      395.175       25.0511
      395.175       27.0511
       396.81       25.4158
       396.81       27.4158
      398.994       25.2314
      398.994       27.2314
      401.093       25.1329
      401.093       27.1329
          403       25.2264
          403       27.2264
      405.121       25.1046
      405.121       27.1046
      407.135       25.0913
      407.135       27.0913
      409.172       25.0541
      409.172       27.0541
      411.001       25.2251
      411.001       27.2251
       412.22       26.0058
       412.22       28.0058
      414.416         25.81
      414.416         27.81
      416.414       25.8121
      416.414       27.8121
      418.984       25.2421
      418.984       27.2421
