     Time_Now  Buffer_Level 
       148.77       31.4271
      150.861       29.3352
      150.861       31.3352
      152.775       29.4217
      152.775       31.4217
      154.967       29.2298
      154.967       31.2298
      156.707         29.49
      156.707         31.49
      158.613       29.5835
      158.613       31.5835
      160.894       29.3023
      160.894       31.3023
      162.492       29.7048
      162.492       31.7048
      164.744       29.4529
      164.744       31.4529
      166.791       29.4056
      166.791       31.4056
      168.575       29.6212
      168.575       31.6212
      170.674       29.5228
      170.674       31.5228
      172.777       29.4198
      172.777       31.4198
      174.605       29.5921
      174.605       31.5921
      176.494       29.7022
      176.494       31.7022
       178.49       29.7069
       178.49       31.7069
      180.493       29.7041
      180.493       31.7041
      182.522       29.6746
      182.522       31.6746
      184.658       29.5385
      184.658       31.5385
      186.608       29.5889
      186.608       31.5889
       188.59       29.6069
       188.59       31.6069
      190.475       29.7217
      190.475       31.7217
      192.423       29.7736
      192.423       31.7736
      194.404       29.7924
      194.404       31.7924
      196.326       29.8711
      196.326       31.8711
      198.319       29.8772
      198.319       31.8772
      200.323       29.8733
      200.323       31.8733
      200.455        31.742
      200.455        33.742
       200.68       33.5165
       200.68       35.5165
      200.976       35.2208
      200.976       37.2208
      201.367       36.8295
      201.367       38.8295
      201.664       38.5321
      201.664       40.5321
      202.261       39.9354
      202.261       41.9354
      204.731       39.4654
      204.731       41.4654
      207.077       39.1198
      207.077       41.1198
      209.288       38.9082
      209.288       40.9082
      212.175       38.0213
      212.175       40.0213
      214.865       37.3319
      214.865       39.3319
      217.557       36.6395
      217.557       38.6395
      220.214       35.9824
      220.214       37.9824
      222.871       35.3257
      222.871       37.3257
       225.44       34.7567
       225.44       36.7567
      227.916       34.2802
      227.916       36.2802
       230.33       33.8667
       230.33       35.8667
      232.834       33.3622
      232.834       35.3622
      235.303        32.894
      235.303        34.894
      237.703       32.4941
      237.703       34.4941
      240.143       32.0537
      240.143       34.0537
      242.381       31.8155
      242.381       33.8155
      244.751       31.4455
      244.751       33.4455
      247.178       31.0191
      247.178       33.0191
      249.654       30.5426
      249.654       32.5426
      251.952       30.2446
      251.952       32.2446
      254.429       29.7671
      254.429       31.7671
      256.945        29.252
      256.945        31.252
       258.79       29.4068
       258.79       31.4068
      260.763       29.4335
      260.763       31.4335
      262.757       29.4401
      262.757       31.4401
       264.71       29.4863
       264.71       31.4863
      266.814       29.3824
      266.814       31.3824
      268.667       29.5292
      268.667       31.5292
      270.445       29.7521
      270.445       31.7521
      272.579       29.6179
      272.579       31.6179
       274.54       29.6568
       274.54       31.6568
       276.59        29.607
       276.59        31.607
      278.592        29.605
      278.592        31.605
      280.567       29.6292
      280.567       31.6292
      282.477       29.7195
      282.477       31.7195
      284.518       29.6788
      284.518       31.6788
      286.775       29.4211
      286.775       31.4211
      288.696        29.501
      288.696        31.501
      290.525       29.6711
      290.525       31.6711
      292.591       29.6059
      292.591       31.6059
      294.909       29.2878
      294.909       31.2878
      296.707         29.49
      296.707         31.49
      298.701       29.4954
      298.701       31.4954
      300.587       29.6098
      300.587       31.6098
      302.599        29.598
      302.599        31.598
      304.823       29.3737
      304.823       31.3737
      306.767       29.4297
      306.767       31.4297
      308.799       29.3973
      308.799       31.3973
       310.71       29.4861
       310.71       31.4861
      312.685       29.5113
      312.685       31.5113
      314.526       29.6702
      314.526       31.6702
      316.537       29.6594
      316.537       31.6594
      318.585       29.6118
      318.585       31.6118
      320.575       29.6218
      320.575       31.6218
      322.425       29.7711
      322.425       31.7711
      324.418       29.7784
      324.418       31.7784
      326.445       29.7514
      326.445       31.7514
      328.417       29.7796
      328.417       31.7796
      330.394        29.803
      330.394        31.803
      332.417       29.7792
      332.417       31.7792
      334.407       29.7896
      334.407       31.7896
      336.365       29.8311
      336.365       31.8311
      338.344       29.8529
      338.344       31.8529
      340.367       29.8293
      340.367       31.8293
      342.362       29.8341
      342.362       31.8341
      342.558        31.639
      342.558        33.639
      342.908       33.2889
      342.908       35.2889
      345.218       32.9786
      345.218       34.9786
      348.008       32.1882
      348.008       34.1882
      350.747       31.4496
      350.747       33.4496
      353.511       30.6854
      353.511       32.6854
      356.304       29.8923
      356.304       31.8923
      358.938       29.2582
      358.938       31.2582
      361.044       29.1529
      361.044       31.1529
      362.819       29.3778
      362.819       31.3778
      364.634       29.5625
      364.634       31.5625
      366.505        29.692
      366.505        31.692
      368.581       29.6161
      368.581       31.6161
      370.443       29.7534
      370.443       31.7534
      372.491       29.7053
      372.491       31.7053
      374.457       29.7395
      374.457       31.7395
      376.513       29.6835
      376.513       31.6835
      378.425       29.7715
      378.425       31.7715
      380.396        29.801
      380.396        31.801
      382.382        29.815
      382.382        31.815
      384.423       29.7733
      384.423       31.7733
      386.414       29.7827
      386.414       31.7827
      388.418       29.7789
      388.418       31.7789
      390.438       29.7581
      390.438       31.7581
      392.312       29.8843
      392.312       31.8843
      394.378       29.8185
      394.378       31.8185
      396.417       29.7794
      396.417       31.7794
      398.408       29.7884
      398.408       31.7884
      400.466       29.7303
      400.466       31.7303
      402.479        29.718
      402.479        31.718
      404.558       29.6386
      404.558       31.6386
      406.584       29.6122
      406.584       31.6122
      408.294       29.9026
      408.294       31.9026
      410.404       29.7922
      410.404       31.7922
      412.431       29.7654
      412.431       31.7654
       414.59       29.6071
       414.59       31.6071
