     Time_Now  Buffer_Level 
      96.3305       29.8954
      96.3305       31.8954
      98.1814       30.0445
      98.1814       32.0445
      103.275       26.9505
      103.275       28.9505
       104.35       27.8762
       104.35       29.8762
       105.22       29.0063
       105.22       31.0063
      107.005       29.2211
      107.005       31.2211
      108.724       29.5022
      108.724       31.5022
      111.105       29.1206
      111.105       31.1206
      114.509        27.717
      114.509        29.717
      116.439       27.7868
      116.439       29.7868
      118.778        27.448
      118.778        29.448
      120.429       27.7966
      120.429       29.7966
      120.528       29.6981
      120.528       31.6981
      123.417       28.8094
      123.417       30.8094
       125.33       28.8958
       125.33       30.8958
      126.256       29.9701
      126.256       31.9701
      128.161       30.0646
      128.161       32.0646
      129.756         30.47
      129.756         32.47
      131.516         30.71
      131.516         32.71
      136.905       27.3207
      136.905       29.3207
       137.49       28.7362
       137.49       30.7362
      138.194        30.032
      138.194        32.032
       142.11       28.1156
       142.11       30.1156
      142.595       29.6311
      142.595       31.6311
      145.037       29.1885
      145.037       31.1885
      148.382       27.8436
      148.382       29.8436
      151.283       26.9431
      151.283       28.9431
      152.343       27.8833
      152.343       29.8833
      153.357       28.8688
      153.357       30.8688
      157.015       27.2111
      157.015       29.2111
      157.796       28.4302
      157.796       30.4302
       159.82       28.4055
       159.82       30.4055
      161.011       29.2149
      161.011       31.2149
      165.493       26.7329
      165.493       28.7329
      166.615       27.6109
      166.615       29.6109
      168.226       28.0001
      168.226       30.0001
      169.427       28.7989
      169.427       30.7989
      173.886       26.3403
      173.886       28.3403
      176.273       25.9533
      176.273       27.9533
       177.71       26.5163
       177.71       28.5163
      178.442       27.7841
      178.442       29.7841
      179.494       28.7315
      179.494       30.7315
      182.594       27.6323
      182.594       29.6323
      183.971       28.2553
      183.971       30.2553
      185.298       28.9282
      185.298       30.9282
      186.863       29.3631
      186.863       31.3631
      191.549       26.6765
      191.549       28.6765
      192.751       27.4746
      192.751       29.4746
      193.331       28.8949
      193.331       30.8949
      196.602       27.6235
      196.602       29.6235
      196.826       29.4001
      196.826       31.4001
      197.029       31.1971
      197.029       33.1971
      198.503       31.7225
      198.503       33.7225
      204.273        27.953
      204.273        29.953
      204.868       29.3581
      204.868       31.3581
      207.395       28.8308
      207.395       30.8308
       209.91       28.3164
       209.91       30.3164
      212.538       27.6875
      212.538       29.6875
      214.952       27.2744
      214.952       29.2744
      215.619       28.6068
      215.619       30.6068
      218.072       28.1534
      218.072       30.1534
      218.394       29.8321
      218.394       31.8321
      222.525       27.7009
      222.525       29.7009
      225.195       27.0312
      225.195       29.0312
      226.508       27.7179
      226.508       29.7179
      227.449       28.7765
      227.449       30.7765
      228.695       29.5308
      228.695       31.5308
      229.631       30.5947
      229.631       32.5947
       231.08       31.1456
       231.08       33.1456
      236.664       27.5619
      236.664       29.5619
      237.561       28.6644
      237.561       30.6644
      239.654       28.5718
      239.654       30.5718
       240.63       29.5964
       240.63       31.5964
      243.961       28.2649
      243.961       30.2649
      244.359       29.8666
      244.359       31.8666
      246.439       29.7872
      246.439       31.7872
      250.944       27.2815
      250.944       29.2815
      251.901       28.3254
      251.901       30.3254
      253.165       29.0612
      253.165       31.0612
      254.323       29.9028
      254.323       31.9028
      255.782       30.4439
      255.782       32.4439
      260.321       27.9044
      260.321       29.9044
       261.47       28.7555
       261.47       30.7555
      262.692       29.5335
      262.692       31.5335
       265.42       28.8058
       265.42       30.8058
      266.788       29.4376
      266.788       31.4376
      269.104       29.1221
      269.104       31.1221
      269.535       30.6906
      269.535       32.6906
      271.285       30.9404
      271.285       32.9404
      274.336       29.8903
      274.336       31.8903
      275.857       30.3691
      275.857       32.3691
      280.167       28.0586
      280.167       30.0586
      280.965       29.2612
      280.965       31.2612
      284.546       27.6803
      284.546       29.6803
      285.509       28.7167
      285.509       30.7167
      286.733       29.4928
      286.733       31.4928
      290.757       27.4685
      290.757       29.4685
      292.896       27.3302
      292.896       29.3302
      295.006       27.2196
      295.006       29.2196
      297.551        26.675
      297.551        28.675
      298.674       27.5523
      298.674       29.5523
      301.495       26.7314
      301.495       28.7314
      302.398       27.8276
      302.398       29.8276
      303.421       28.8044
      303.421       30.8044
      306.456       27.7696
      306.456       29.7696
      308.164       28.0621
      308.164       30.0621
      309.588       28.6375
      309.588       30.6375
      312.332        27.894
      312.332        29.894
      314.821       27.4049
      314.821       29.4049
      315.779        28.447
      315.779        30.447
       318.43       27.7961
       318.43       29.7961
      319.595       28.6305
      319.595       30.6305
      322.382       27.8444
      322.382       29.8444
       324.73       27.4958
       324.73       29.4958
      325.337       28.8886
      325.337       30.8886
      326.107       30.1193
      326.107       32.1193
      328.092       30.1342
      328.092       32.1342
      332.646       27.5795
      332.646       29.5795
      333.479       28.7464
      333.479       30.7464
       334.37       29.8558
       334.37       31.8558
      335.193       31.0328
      335.193       33.0328
      337.611       30.6147
      337.611       32.6147
      339.111       31.1154
      339.111       33.1154
      341.764       30.4614
      341.764       32.4614
      343.532       30.6942
      343.532       32.6942
      347.732       28.4943
      347.732       30.4943
      348.645       29.5811
      348.645       31.5811
      354.306       25.9197
      354.306       27.9197
       356.23        25.996
       356.23        27.996
      358.353       25.8732
      358.353       27.8732
      360.698       25.5281
      360.698       27.5281
      362.603       25.6224
      362.603       27.6224
      365.177        25.049
      365.177        27.049
      366.969       25.2566
      366.969       27.2566
      368.173       26.0524
      368.173       28.0524
      368.991       27.2349
      368.991       29.2349
      370.494       27.7318
      370.494       29.7318
       372.47       27.7555
       372.47       29.7555
      373.173        29.053
      373.173        31.053
        374.4       29.8261
        374.4       31.8261
      378.626       27.6002
      378.626       29.6002
      379.065       29.1609
      379.065       31.1609
      382.464       27.7615
      382.464       29.7615
      382.827       29.3994
      382.827       31.3994
      383.271       30.9552
      383.271       32.9552
      386.379       29.8472
      386.379       31.8472
      389.214       29.0121
      389.214       31.0121
      389.958       30.2683
      389.958       32.2683
      391.361       30.8645
      391.361       32.8645
      395.989       28.2367
      395.989       30.2367
      396.861       29.3647
      396.861       31.3647
      398.196       30.0296
      398.196       32.0296
      402.865        27.361
      402.865        29.361
      403.706       28.5202
      403.706       30.5202
      405.814       28.4122
      405.814       30.4122
      406.619       29.6073
      406.619       31.6073
      407.006       31.2199
      407.006       33.2199
      412.173        28.053
      412.173        30.053
      412.944       29.2814
      412.944       31.2814
      416.322       27.9039
      416.322       29.9039
